               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.024277,            0.046497,           0.0055661,             0.94723,             0.90294,             0.93931,             0.71132,            0.026721,            0.067281,           0.0060953,           0.0044065,           0.0044065,           0.0044065
                 115,             0.02443,            0.047045,           0.0054139,             0.94614,             0.89907,             0.94012,             0.71234,            0.026869,            0.067419,           0.0063788,            0.004357,            0.004357,            0.004357
                 116,            0.024201,            0.046681,           0.0054334,             0.94392,             0.89403,             0.93434,             0.71762,            0.025964,            0.067131,           0.0065794,           0.0043075,           0.0043075,           0.0043075
                 117,            0.023912,            0.046574,            0.005247,             0.94312,             0.89031,             0.93097,             0.71668,            0.026013,            0.069638,           0.0066243,            0.004258,            0.004258,            0.004258
                 118,            0.023842,            0.046062,           0.0053007,             0.94136,             0.88931,             0.93051,             0.71737,            0.026186,            0.070205,           0.0063164,           0.0042085,           0.0042085,           0.0042085
                 119,            0.023593,            0.045382,           0.0050876,             0.94327,             0.89397,             0.93519,             0.71983,            0.026247,            0.067979,           0.0063562,            0.004159,            0.004159,            0.004159
                 120,             0.02371,            0.047891,           0.0052163,             0.95219,             0.88338,             0.93583,             0.71688,            0.025889,            0.067719,           0.0068345,           0.0041095,           0.0041095,           0.0041095
                 121,            0.023352,            0.046093,           0.0050661,             0.94993,             0.89874,             0.93638,             0.71441,            0.026308,            0.067657,           0.0065795,             0.00406,             0.00406,             0.00406
                 122,             0.02366,              0.0458,           0.0055459,             0.95303,             0.90584,             0.94149,             0.72001,             0.02586,            0.066479,           0.0062498,           0.0040105,           0.0040105,           0.0040105
                 123,            0.023178,            0.044997,           0.0050596,              0.9463,             0.89141,             0.93575,             0.71667,            0.026006,            0.067009,           0.0066205,            0.003961,            0.003961,            0.003961
                 124,             0.02351,             0.04479,           0.0050221,             0.94535,             0.90463,             0.94029,             0.71601,            0.026028,            0.066939,             0.00627,           0.0039115,           0.0039115,           0.0039115
                 125,            0.023708,            0.046646,           0.0051331,             0.95951,             0.90405,             0.94313,             0.70775,            0.027126,            0.067664,           0.0060337,            0.003862,            0.003862,            0.003862
                 126,            0.023279,             0.04587,           0.0051335,                0.95,             0.90226,             0.94132,             0.71981,            0.026095,            0.066495,           0.0060667,           0.0038125,           0.0038125,           0.0038125
                 127,            0.023193,            0.045163,           0.0052674,             0.95657,             0.90401,              0.9473,             0.71851,            0.026589,            0.066553,           0.0058975,            0.003763,            0.003763,            0.003763
                 128,            0.023304,            0.046283,           0.0050858,             0.95548,             0.90076,              0.9433,             0.72026,            0.026553,            0.067855,           0.0059201,           0.0037135,           0.0037135,           0.0037135
                 129,            0.022821,            0.044038,           0.0051964,             0.94881,              0.9062,             0.94507,             0.72457,            0.026251,            0.066097,           0.0057793,            0.003664,            0.003664,            0.003664
                 130,            0.023023,            0.046381,           0.0053676,             0.96188,             0.88889,             0.94485,              0.7261,            0.025758,            0.065593,           0.0060973,           0.0036145,           0.0036145,           0.0036145
                 131,            0.023295,            0.045548,           0.0052609,             0.95612,             0.89278,             0.94383,             0.71624,            0.026506,            0.067198,           0.0060663,            0.003565,            0.003565,            0.003565
                 132,            0.022992,            0.047017,           0.0051052,             0.95749,             0.90588,             0.94812,             0.73397,            0.025683,            0.065277,           0.0058824,           0.0035155,           0.0035155,           0.0035155
                 133,             0.02283,             0.04391,           0.0050755,             0.94636,             0.89944,             0.94368,             0.71665,            0.026711,            0.067638,           0.0059994,            0.003466,            0.003466,            0.003466
                 134,            0.022677,            0.044839,           0.0048033,             0.94435,             0.89457,             0.93852,             0.71555,            0.026313,            0.067898,           0.0060471,           0.0034165,           0.0034165,           0.0034165
                 135,            0.022701,            0.045351,           0.0047735,             0.96108,             0.89375,             0.94094,              0.7157,            0.026639,             0.06849,            0.005967,            0.003367,            0.003367,            0.003367
                 136,            0.022513,             0.04541,           0.0045348,             0.95301,             0.89267,             0.94079,             0.71398,            0.026765,            0.067979,           0.0060414,           0.0033175,           0.0033175,           0.0033175
                 137,            0.021979,            0.044195,           0.0046574,             0.94946,             0.89941,             0.94339,             0.71563,             0.02645,             0.06844,           0.0060236,            0.003268,            0.003268,            0.003268
                 138,            0.022393,            0.045571,           0.0052043,             0.96189,             0.89162,             0.94028,             0.72252,            0.026245,            0.069934,           0.0057659,           0.0032185,           0.0032185,           0.0032185
                 139,            0.022082,            0.044694,           0.0044837,             0.95483,             0.89532,             0.93954,             0.72362,            0.026135,             0.06847,           0.0060215,            0.003169,            0.003169,            0.003169
                 140,            0.022126,            0.044971,           0.0048398,             0.96066,             0.89448,             0.93961,             0.70869,            0.026749,            0.068565,           0.0059947,           0.0031195,           0.0031195,           0.0031195
                 141,            0.021991,            0.045186,           0.0046519,             0.95751,             0.89213,             0.93445,             0.71357,            0.026589,            0.070338,           0.0060453,             0.00307,             0.00307,             0.00307
                 142,            0.021894,            0.043914,           0.0047443,             0.95398,             0.89242,             0.93553,             0.70867,            0.026633,            0.069937,           0.0060516,           0.0030205,           0.0030205,           0.0030205
                 143,            0.021658,            0.044389,           0.0043443,             0.95905,             0.89349,             0.93742,              0.7105,             0.02654,            0.069394,           0.0059121,            0.002971,            0.002971,            0.002971
                 144,            0.021936,            0.045493,           0.0048198,              0.9533,              0.8985,             0.93946,             0.72102,             0.02621,            0.068012,           0.0057073,           0.0029215,           0.0029215,           0.0029215
                 145,            0.021774,            0.043604,           0.0048463,             0.96202,             0.89075,             0.93753,             0.71618,            0.026433,            0.068885,           0.0057043,            0.002872,            0.002872,            0.002872
                 146,            0.021899,            0.045669,           0.0047752,             0.96099,             0.89273,             0.93939,             0.72092,            0.026185,            0.068488,           0.0057878,           0.0028225,           0.0028225,           0.0028225
                 147,              0.0217,            0.044915,           0.0050183,             0.96542,             0.89721,             0.93807,             0.71845,            0.026143,            0.068871,           0.0054605,            0.002773,            0.002773,            0.002773
                 148,            0.021398,            0.042951,           0.0044749,             0.96275,             0.90214,             0.94183,             0.71961,            0.026176,            0.068766,            0.005457,           0.0027235,           0.0027235,           0.0027235
                 149,            0.021314,            0.043388,            0.004457,             0.95095,             0.90056,             0.93644,             0.71176,            0.026479,            0.069046,           0.0060031,            0.002674,            0.002674,            0.002674
                 150,            0.021544,            0.044822,           0.0045251,             0.95309,             0.89504,             0.93585,             0.71436,            0.026215,            0.068215,           0.0059427,           0.0026245,           0.0026245,           0.0026245
                 151,            0.021355,            0.045182,           0.0045146,             0.95381,             0.89909,             0.93995,              0.7165,            0.026484,            0.069017,           0.0059503,            0.002575,            0.002575,            0.002575
                 152,            0.021559,            0.044929,           0.0044662,             0.95907,             0.89784,             0.93881,             0.71382,            0.026246,            0.069718,           0.0056621,           0.0025255,           0.0025255,           0.0025255
                 153,            0.021355,            0.043933,           0.0044088,             0.95306,              0.8938,             0.93621,              0.7169,            0.026049,             0.06947,           0.0057325,            0.002476,            0.002476,            0.002476
                 154,            0.021115,            0.044277,           0.0043054,             0.95672,             0.89792,             0.93539,             0.71481,            0.026037,             0.06957,           0.0059476,           0.0024265,           0.0024265,           0.0024265
                 155,            0.021487,            0.043491,           0.0045218,               0.957,             0.89462,             0.93936,             0.71628,            0.025968,            0.068888,           0.0058217,            0.002377,            0.002377,            0.002377
                 156,            0.021107,            0.043763,           0.0044724,             0.95117,             0.89706,             0.94051,             0.72127,            0.025954,            0.068691,           0.0059185,           0.0023275,           0.0023275,           0.0023275
                 157,            0.020736,            0.043529,           0.0040417,             0.95529,             0.90142,             0.94087,              0.7186,            0.026106,            0.069801,           0.0056018,            0.002278,            0.002278,            0.002278
