               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 116,            0.020063,           0.0056945,             0.00519,             0.95573,             0.93633,             0.96353,             0.72612,             0.01736,           0.0045896,           0.0047334,             0.00241,             0.00241,             0.00241
                 117,            0.019963,           0.0057563,           0.0041857,             0.95754,             0.93962,             0.96536,             0.72034,              0.0175,           0.0045786,           0.0046813,            0.002344,            0.002344,            0.002344
                 118,            0.019809,           0.0057733,           0.0042678,             0.96029,             0.92641,             0.96473,             0.72579,             0.01743,           0.0045637,           0.0046442,            0.002278,            0.002278,            0.002278
                 119,            0.019504,           0.0056631,           0.0041312,             0.95811,             0.92429,             0.96206,              0.7186,             0.01727,           0.0045613,           0.0062023,            0.002212,            0.002212,            0.002212
                 120,            0.019401,           0.0056544,           0.0043353,              0.9415,             0.95018,             0.96558,             0.71956,            0.017208,           0.0045336,           0.0057371,            0.002146,            0.002146,            0.002146
                 121,            0.019375,           0.0057181,            0.004109,              0.9578,             0.93062,             0.96395,             0.72709,            0.016984,           0.0045261,             0.00534,             0.00208,             0.00208,             0.00208
                 122,            0.019019,           0.0054694,           0.0041946,             0.95588,             0.92453,             0.95734,             0.72052,            0.017109,           0.0045486,           0.0058152,            0.002014,            0.002014,            0.002014
                 123,            0.019077,           0.0056571,           0.0037073,             0.96914,             0.92916,             0.96678,              0.7278,            0.017011,           0.0045525,           0.0056217,            0.001948,            0.001948,            0.001948
                 124,            0.019191,           0.0054947,           0.0038477,             0.96399,             0.94011,             0.96326,             0.71607,            0.017114,           0.0046103,           0.0060469,            0.001882,            0.001882,            0.001882
                 125,            0.018571,           0.0054718,           0.0037915,             0.95602,             0.93672,             0.95445,             0.71397,            0.017062,           0.0047024,           0.0054404,            0.001816,            0.001816,            0.001816
                 126,            0.018812,           0.0054951,           0.0036772,             0.95151,             0.94289,              0.9601,              0.7206,             0.01704,           0.0046034,           0.0058038,             0.00175,             0.00175,             0.00175
                 127,             0.01861,           0.0054062,            0.003641,             0.96339,             0.93057,             0.96282,             0.72434,            0.016854,           0.0045193,           0.0050868,            0.001684,            0.001684,            0.001684
                 128,            0.018266,           0.0055555,            0.003808,             0.95495,             0.94819,             0.96174,             0.72709,            0.016791,           0.0045014,           0.0054627,            0.001618,            0.001618,            0.001618
                 129,            0.018679,           0.0054949,            0.003481,             0.96252,             0.93392,             0.96235,             0.72635,            0.016772,           0.0045393,           0.0048838,            0.001552,            0.001552,            0.001552
                 130,            0.017928,           0.0054892,            0.003062,             0.94865,             0.94544,             0.96171,             0.72166,            0.016872,           0.0045925,           0.0051392,            0.001486,            0.001486,            0.001486
                 131,            0.018048,           0.0055882,           0.0035054,             0.94764,             0.94036,             0.95514,             0.72188,            0.016858,           0.0045725,           0.0063222,             0.00142,             0.00142,             0.00142
                 132,            0.018107,           0.0054496,           0.0034271,             0.93711,             0.94415,             0.96087,             0.72576,            0.016776,           0.0045342,           0.0060521,            0.001354,            0.001354,            0.001354
                 133,            0.017772,           0.0056211,            0.003306,             0.94836,             0.93854,             0.96109,             0.72317,            0.016588,           0.0045469,           0.0058837,            0.001288,            0.001288,            0.001288
                 134,            0.017786,           0.0052781,           0.0032926,              0.9499,             0.94422,             0.96271,             0.72682,             0.01664,           0.0045204,           0.0054949,            0.001222,            0.001222,            0.001222
