               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  98,            0.026748,            0.049966,           0.0063879,              0.9468,             0.90028,             0.93712,             0.70893,            0.026831,            0.067502,           0.0065478,           0.0061588,           0.0061588,           0.0061588
                  99,            0.026409,            0.049589,             0.00626,             0.94861,             0.90755,             0.93732,             0.71703,            0.026455,            0.066775,           0.0066566,           0.0061192,           0.0061192,           0.0061192
                 100,            0.026462,            0.049256,           0.0063488,             0.95602,             0.89866,             0.94292,              0.7093,            0.027427,            0.066381,           0.0063965,           0.0060796,           0.0060796,           0.0060796
                 101,            0.026531,            0.048523,           0.0063831,             0.94989,             0.90019,             0.93612,             0.70856,            0.027477,            0.066758,            0.006361,             0.00604,             0.00604,             0.00604
                 102,            0.026552,             0.05009,           0.0062326,              0.9601,             0.89262,             0.93602,             0.70953,            0.027536,            0.067906,           0.0063639,           0.0060004,           0.0060004,           0.0060004
                 103,            0.026185,            0.048422,           0.0061149,             0.94181,             0.89409,             0.93045,             0.70186,            0.028046,            0.067692,           0.0063301,           0.0059608,           0.0059608,           0.0059608
                 104,            0.026128,            0.047833,           0.0061701,             0.95269,             0.90217,             0.94148,             0.71333,            0.026968,            0.066729,           0.0065612,           0.0059212,           0.0059212,           0.0059212
                 105,            0.026355,             0.04878,           0.0062325,             0.94772,             0.90348,             0.93726,             0.71785,            0.026866,            0.066796,           0.0065456,           0.0058816,           0.0058816,           0.0058816
                 106,            0.025819,            0.047832,           0.0058952,             0.94907,             0.90143,              0.9397,             0.71715,            0.027321,            0.066513,            0.006584,            0.005842,            0.005842,            0.005842
                 107,            0.025363,            0.049557,           0.0058035,              0.9432,             0.90736,             0.93971,             0.71271,            0.027246,            0.066876,           0.0066428,           0.0058024,           0.0058024,           0.0058024
                 108,            0.025313,            0.048646,           0.0060139,             0.95324,             0.90709,             0.94076,             0.71774,            0.026861,            0.065548,           0.0062411,           0.0057628,           0.0057628,           0.0057628
                 109,            0.025427,            0.048028,           0.0059528,             0.95515,              0.8979,             0.94095,              0.7236,            0.026333,            0.065058,           0.0062995,           0.0057232,           0.0057232,           0.0057232
                 110,            0.025718,            0.049133,           0.0056774,             0.93675,             0.90378,             0.94185,             0.72743,            0.026025,            0.064531,           0.0069613,           0.0056836,           0.0056836,           0.0056836
                 111,            0.025921,            0.049635,           0.0059082,             0.94232,             0.89671,             0.93894,             0.71402,            0.026745,            0.066314,           0.0068889,            0.005644,            0.005644,            0.005644
